;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;
17:00;Hendrikkade;9;3;2;9;4;0;5;3;2;1;4;2;17;1;14;15;6;1;20;17;4;3;6;10
17:15;Hendrikkade;7;1;0;2;13;11;1;10;2;0;21;11;4;11;5;14;20;1;3;0;3;6;1;7
17:30;Hendrikkade;0;10;3;5;14;6;1;15;2;0;10;8;16;3;14;1;17;3;16;8;0;4;1;15
17:45;Hendrikkade;7;1;1;5;20;8;7;4;3;2;12;9;15;6;16;2;19;3;0;11;2;7;6;15
18:00;Hendrikkade;9;6;2;15;4;8;2;20;2;1;13;3;15;16;1;3;18;3;12;3;1;3;6;3
18:15;Hendrikkade;13;1;0;28;22;9;1;16;0;4;2;5;1;14;9;5;16;0;19;6;0;6;4;1
18:30;Hendrikkade;3;6;1;3;9;7;7;8;0;2;10;7;10;3;11;8;2;1;12;0;4;4;3;13
18:45;Hendrikkade;5;5;2;0;0;8;1;11;2;1;8;7;9;11;6;1;12;1;7;7;3;3;3;1
19:00;Hendrikkade;5;2;0;8;9;5;1;1;0;1;7;3;5;4;4;2;3;1;4;2;3;2;3;2
19:15;Hendrikkade;3;3;1;4;5;1;2;0;2;1;4;0;0;5;4;1;2;1;3;5;1;1;1;5
19:30;Hendrikkade;2;1;1;7;3;4;2;1;1;0;3;1;3;0;1;1;5;0;0;0;2;2;1;2
19:45;Hendrikkade;2;2;0;4;1;3;3;1;0;1;6;1;5;6;2;1;5;1;4;4;2;1;1;4
20:00;Hendrikkade;3;2;0;5;1;0;1;3;1;1;2;4;4;6;1;0;5;1;0;2;1;1;1;6
20:15;Hendrikkade;0;3;1;2;4;3;3;5;1;0;2;1;2;1;1;1;6;1;6;0;1;1;0;2
20:30;Hendrikkade;2;1;0;1;1;3;2;0;1;1;2;3;3;4;1;4;5;0;2;2;2;0;0;0
20:45;Hendrikkade;1;1;1;0;1;3;1;0;1;0;1;0;4;1;0;2;4;0;3;5;0;1;1;3
21:00;Hendrikkade;3;2;1;3;2;2;2;1;1;0;3;2;0;0;1;2;4;1;1;1;2;1;0;1
21:15;Hendrikkade;1;0;1;3;2;0;1;3;1;1;2;1;1;2;3;1;3;0;5;1;1;0;1;1
21:30;Hendrikkade;2;1;1;3;1;1;0;3;1;1;4;2;3;2;1;2;3;0;3;0;1;0;1;2
21:45;Hendrikkade;1;1;1;1;3;3;0;2;0;0;1;4;2;2;2;2;0;1;4;2;0;1;1;3
22:00;Hendrikkade;3;2;1;0;4;0;1;3;1;1;2;0;2;5;5;4;0;0;3;5;1;2;1;2
22:15;Hendrikkade;4;2;0;1;2;3;3;3;1;0;5;2;0;0;3;0;1;0;4;0;2;2;1;4
22:30;Hendrikkade;2;0;1;3;4;3;2;4;0;1;1;1;1;3;4;1;4;0;4;1;1;1;1;5
22:45;Hendrikkade;1;0;0;0;4;3;2;1;0;0;0;3;3;5;2;1;3;0;2;1;1;0;1;4
23:00;Hendrikkade;1;0;0;1;3;1;2;1;0;0;0;0;1;1;0;1;1;1;1;2;0;1;0;2
23:15;Hendrikkade;2;1;0;1;3;1;1;1;1;0;3;1;2;2;1;2;1;0;0;2;1;1;1;2
23:30;Hendrikkade;0;2;0;4;1;1;1;1;1;1;1;1;0;3;1;2;2;0;1;1;0;1;0;3
23:45;Hendrikkade;2;1;0;2;1;1;0;3;1;0;1;1;1;1;2;1;1;0;2;3;1;1;1;3
0:00;Leidseplein;1;1;0;0;2;0;1;2;0;0;1;1;1;1;1;1;2;0;1;1;1;0;0;0
0:15;Leidseplein;1;1;0;1;1;0;0;0;0;0;2;1;0;1;1;0;2;0;1;1;0;0;0;1
0:30;Leidseplein;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0
0:45;Leidseplein;0;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0
1:00;Leidseplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1:15;Leidseplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;Leidseplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1:45;Leidseplein;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
2:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2:15;Leidseplein;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
2:30;Leidseplein;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2:45;Leidseplein;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
3:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3:15;Leidseplein;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
3:30;Leidseplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:45;Leidseplein;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
4:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
4:15;Leidseplein;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4:30;Leidseplein;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0
4:45;Leidseplein;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5:15;Leidseplein;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0
5:30;Leidseplein;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
5:45;Leidseplein;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0
6:00;Leidseplein;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
6:15;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
6:30;Leidseplein;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
6:45;Leidseplein;1;1;0;1;1;1;0;0;0;0;1;1;1;2;1;0;1;0;1;1;0;0;0;0
7:00;Leidseplein;2;1;0;0;2;1;1;1;1;0;0;2;2;0;1;2;2;0;1;3;1;0;1;3
7:15;Leidseplein;2;0;1;4;1;0;2;5;0;0;1;3;1;1;3;4;3;1;1;0;0;2;1;0
7:30;Leidseplein;2;3;1;19;2;8;4;12;3;2;12;9;10;3;10;1;10;1;15;6;2;0;2;3
7:45;Leidseplein;14;2;2;4;11;13;2;23;2;0;11;1;10;23;9;1;8;2;16;16;8;5;7;17
8:00;Leidseplein;2;4;2;2;4;9;9;20;4;0;13;7;1;4;5;2;5;0;8;6;4;7;7;10
8:15;Leidseplein;5;9;2;16;4;9;7;14;4;2;8;11;13;10;15;3;1;2;3;4;6;0;6;19
8:30;Leidseplein;9;10;2;26;13;6;6;2;5;2;19;13;16;2;10;12;17;0;7;6;6;1;0;0
8:45;Leidseplein;8;6;4;13;4;2;10;6;4;1;14;7;6;11;11;15;10;1;9;6;2;7;1;4
9:00;Leidseplein;12;11;2;15;12;14;5;20;7;1;15;9;7;5;17;18;10;3;7;2;6;1;0;3
9:15;Leidseplein;7;4;2;13;10;4;4;3;3;2;1;2;7;10;7;3;11;0;1;2;2;2;4;11
9:30;Leidseplein;6;2;1;8;3;6;2;9;0;1;3;5;10;7;7;9;8;0;8;4;3;4;3;2
9:45;Leidseplein;5;0;1;11;3;2;0;7;1;1;4;4;4;4;4;7;5;1;5;4;1;1;1;8
10:00;Leidseplein;3;2;0;8;0;3;0;2;1;1;2;1;0;5;1;2;4;0;4;6;0;1;2;6
10:15;Leidseplein;1;2;1;0;1;3;2;0;1;0;3;2;4;2;2;1;1;1;3;5;2;2;2;4
10:30;Leidseplein;3;1;1;6;4;2;2;6;2;1;4;1;1;1;3;1;4;1;3;3;1;1;2;3
10:45;Leidseplein;2;2;0;7;6;1;1;2;1;0;0;4;1;1;4;2;3;1;6;4;1;2;2;3
11:00;Leidseplein;3;1;1;7;1;1;2;1;1;0;6;3;1;0;1;3;3;1;2;6;1;2;1;1
11:15;Leidseplein;3;1;0;6;1;3;1;4;1;1;3;2;4;0;1;5;1;1;2;5;2;2;2;3
11:30;Leidseplein;1;1;1;2;1;2;2;5;2;0;0;0;4;2;2;3;5;1;5;4;2;1;0;2
11:45;Leidseplein;1;2;0;2;2;2;3;1;1;0;1;3;3;3;5;1;5;0;3;4;1;1;1;0
12:00;Leidseplein;2;4;0;4;5;2;0;6;1;0;1;1;5;1;6;2;7;1;4;7;1;1;2;0
12:15;Leidseplein;4;1;1;9;4;1;2;4;0;1;3;1;7;6;1;2;2;0;6;2;2;2;2;7
12:30;Leidseplein;4;2;1;2;7;6;4;6;3;0;2;5;2;7;6;0;2;1;9;3;1;0;2;8
12:45;Leidseplein;5;0;1;9;2;3;1;6;1;1;7;3;7;4;7;2;7;1;2;5;1;0;3;6
13:00;Leidseplein;3;2;1;6;1;5;3;5;2;1;9;1;3;2;7;3;8;1;3;5;1;2;2;4
13:15;Leidseplein;3;0;1;1;7;3;1;1;0;0;5;3;3;0;2;1;5;1;5;3;2;1;2;3
13:30;Leidseplein;2;1;1;4;6;3;3;4;0;1;1;1;5;3;3;3;1;0;4;3;2;1;2;1
13:45;Leidseplein;1;2;1;3;6;1;1;0;2;0;4;1;5;5;2;1;2;0;4;3;1;2;1;2
14:00;Leidseplein;2;1;1;7;0;2;2;6;1;1;2;0;4;2;5;4;2;1;4;2;2;1;1;2
14:15;Leidseplein;1;3;1;6;4;3;2;3;1;1;4;4;2;6;4;4;1;1;2;2;1;1;0;3
14:30;Leidseplein;2;1;1;7;5;0;0;2;1;0;4;2;2;4;4;4;1;1;0;4;2;2;2;5
14:45;Leidseplein;0;1;1;7;3;2;2;0;0;0;3;0;1;0;1;2;5;0;5;6;1;2;0;4
15:00;Leidseplein;2;1;0;8;6;0;2;2;1;1;2;2;4;2;4;0;2;0;0;5;2;1;2;2
15:15;Leidseplein;0;2;1;2;5;1;1;3;1;0;1;1;2;1;2;1;4;0;4;1;2;0;1;2
15:30;Leidseplein;1;1;1;6;4;2;1;0;1;1;2;3;0;5;2;3;0;1;4;5;1;2;1;5
15:45;Leidseplein;3;3;0;7;2;2;0;6;2;0;5;1;4;1;3;1;1;0;0;1;0;1;1;4
16:00;Leidseplein;4;3;2;4;4;5;1;6;1;2;13;9;10;14;12;12;1;2;12;6;5;2;1;13
16:15;Leidseplein;4;6;2;24;6;6;6;1;5;2;13;0;2;13;13;15;5;1;11;17;2;2;2;14
16:30;Leidseplein;6;7;2;20;9;11;1;4;3;2;9;8;5;11;8;14;4;1;4;2;2;1;3;3
16:45;Leidseplein;5;3;2;6;14;11;0;15;0;3;14;11;4;6;10;8;18;1;9;12;5;6;2;6
17:00;Leidseplein;7;10;3;18;7;6;7;11;5;2;2;11;17;18;3;14;11;1;2;5;7;1;6;5
17:15;Leidseplein;8;0;1;6;17;7;8;1;3;1;16;10;2;21;5;15;6;2;3;1;1;7;3;7
17:30;Leidseplein;0;8;0;21;5;8;1;5;5;3;7;9;8;10;5;11;10;1;8;2;0;2;3;2
17:45;Leidseplein;5;5;0;17;19;11;9;1;1;3;16;5;11;4;5;8;11;0;9;2;4;6;5;8
18:00;Leidseplein;12;10;3;3;7;4;10;20;3;3;21;3;6;11;3;9;1;1;11;14;2;0;3;22
18:15;Leidseplein;13;2;1;18;5;9;8;4;5;3;7;0;16;15;9;10;10;1;8;3;3;6;6;18
18:30;Leidseplein;2;5;1;11;12;7;6;4;0;1;11;2;10;6;10;10;6;1;4;0;5;3;1;9
18:45;Leidseplein;4;5;0;4;9;1;2;6;2;2;10;6;3;11;2;7;11;1;4;3;3;3;2;6
19:00;Leidseplein;6;3;1;11;9;5;0;1;2;0;6;1;5;9;1;5;6;1;5;0;0;2;2;3
19:15;Leidseplein;3;2;0;5;3;1;1;2;0;0;2;2;2;5;0;1;1;1;1;1;1;1;1;5
19:30;Leidseplein;4;0;0;7;2;2;2;0;1;0;4;0;1;5;3;3;5;1;4;2;1;2;0;4
19:45;Leidseplein;1;1;1;4;2;2;2;1;1;1;2;1;1;0;3;3;2;0;4;3;2;1;0;2
20:00;Leidseplein;2;3;0;1;4;0;2;0;1;0;2;3;1;3;2;1;5;1;1;0;1;1;1;3
20:15;Leidseplein;1;1;1;0;6;4;1;3;2;0;3;0;2;5;4;3;6;1;0;4;1;1;0;3
20:30;Leidseplein;2;2;1;1;2;3;0;1;1;0;1;0;0;2;0;0;4;1;4;3;1;1;1;3
20:45;Leidseplein;1;1;1;1;5;2;0;4;2;0;3;1;1;3;4;3;5;1;0;4;1;1;0;3
21:00;Leidseplein;3;2;0;3;2;3;1;2;1;0;4;3;1;3;3;1;3;1;2;3;1;1;2;5
21:15;Leidseplein;3;2;0;6;1;3;2;0;1;1;2;2;3;3;2;4;1;0;3;2;1;2;0;3
21:30;Leidseplein;1;1;1;1;5;2;0;2;1;1;4;3;2;2;3;1;0;0;4;4;0;1;0;0
21:45;Leidseplein;3;0;1;2;2;3;1;3;1;0;3;1;5;0;1;0;0;1;3;4;1;1;1;4
22:00;Leidseplein;2;0;1;6;4;4;1;1;0;0;6;2;3;2;0;1;4;1;4;5;1;1;1;4
22:15;Leidseplein;2;2;1;1;1;3;3;2;1;1;0;1;3;2;3;1;4;1;3;4;1;1;1;3
22:30;Leidseplein;1;2;0;5;4;1;2;0;0;1;4;3;3;2;4;3;1;1;1;5;1;1;1;4
22:45;Leidseplein;2;1;0;0;1;3;1;1;2;1;1;1;4;3;3;0;4;0;4;3;0;0;1;3
23:00;Leidseplein;0;1;0;3;2;0;1;4;1;0;2;2;1;0;1;3;3;0;4;3;1;0;1;1
23:15;Leidseplein;2;1;0;2;0;1;1;2;1;0;4;1;3;2;2;2;2;0;3;2;0;1;1;3
23:30;Leidseplein;1;0;0;2;2;1;2;3;1;1;2;0;3;3;3;0;3;0;0;2;1;0;1;1
23:45;Leidseplein;0;1;0;3;2;1;1;0;1;0;1;0;0;1;1;2;0;0;2;3;1;0;1;1
0:00;Lelylaan;1;0;0;2;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1
0:15;Lelylaan;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;1;1
0:30;Lelylaan;0;1;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0
0:45;Lelylaan;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0
1:00;Lelylaan;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
1:15;Lelylaan;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
1:30;Lelylaan;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
1:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2:00;Lelylaan;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Lelylaan;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3:00;Lelylaan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
3:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3:30;Lelylaan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
4:00;Lelylaan;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
4:15;Lelylaan;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
4:30;Lelylaan;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0
4:45;Lelylaan;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
5:00;Lelylaan;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
5:15;Lelylaan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
5:30;Lelylaan;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
5:45;Lelylaan;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
6:00;Lelylaan;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6:15;Lelylaan;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
6:30;Lelylaan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
6:45;Lelylaan;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0
7:00;Lelylaan;0;1;0;0;2;1;0;2;1;0;1;2;2;2;2;0;1;0;1;1;1;0;0;1
7:15;Lelylaan;3;0;0;4;3;1;2;1;1;1;4;0;4;1;1;1;2;0;5;2;1;0;1;4
7:30;Lelylaan;4;5;1;19;0;9;5;9;4;1;3;5;6;14;8;2;14;1;14;9;0;2;1;15
7:45;Lelylaan;15;2;1;23;17;3;2;8;1;1;21;12;2;13;7;2;4;1;17;9;1;3;4;24
8:00;Lelylaan;8;6;1;29;6;13;4;4;3;2;7;8;7;6;16;13;17;2;8;6;5;6;6;19
8:15;Lelylaan;9;3;1;26;4;2;4;8;5;2;18;1;2;18;2;16;21;1;19;8;3;5;5;2
8:30;Lelylaan;10;4;3;8;17;8;3;14;4;2;6;4;15;13;12;0;1;2;20;17;4;4;1;6
8:45;Lelylaan;6;1;1;3;3;8;7;4;3;0;18;0;5;13;10;12;8;3;14;21;7;6;1;20
9:00;Lelylaan;2;2;2;22;8;8;11;8;2;2;15;10;9;17;12;8;23;2;24;24;4;4;7;23
9:15;Lelylaan;8;1;1;9;6;5;7;11;3;1;7;9;8;14;5;1;14;0;12;11;3;1;3;15
9:30;Lelylaan;5;4;0;4;8;6;2;10;0;1;1;3;8;2;5;9;4;0;0;4;1;0;4;6
9:45;Lelylaan;5;1;1;5;5;5;3;3;1;1;3;4;6;1;0;4;4;1;8;5;2;1;0;1
10:00;Lelylaan;0;2;1;0;0;1;2;3;0;1;5;1;0;4;1;1;3;0;6;5;0;2;0;4
10:15;Lelylaan;1;0;0;4;2;4;0;4;1;0;0;3;1;6;4;4;3;0;3;1;1;2;2;2
10:30;Lelylaan;2;2;0;2;6;2;3;1;0;1;0;4;2;4;1;5;1;1;2;5;2;1;1;2
10:45;Lelylaan;3;1;0;1;1;4;0;4;1;0;2;1;5;2;3;3;4;1;2;4;1;1;0;4
11:00;Lelylaan;2;3;0;5;5;3;2;4;1;0;2;2;2;4;1;0;3;0;4;0;1;2;1;4
11:15;Lelylaan;2;2;0;2;2;0;2;1;1;1;3;1;5;4;2;0;2;1;1;5;0;1;0;4
11:30;Lelylaan;2;1;1;1;1;0;1;4;1;0;3;4;4;5;4;2;0;1;6;3;1;1;1;5
11:45;Lelylaan;0;0;1;8;0;1;3;2;0;0;5;0;2;1;4;3;5;1;3;2;1;0;1;2
12:00;Lelylaan;3;0;1;7;1;2;3;5;1;1;7;2;3;5;6;2;1;1;5;5;2;1;0;4
12:15;Lelylaan;5;3;1;6;8;1;2;5;3;1;9;0;5;3;7;7;5;0;8;6;2;0;3;8
12:30;Lelylaan;5;4;2;5;4;6;4;6;2;1;1;5;2;5;3;5;6;0;3;3;1;2;0;0
12:45;Lelylaan;6;2;0;1;1;6;4;7;2;1;2;3;6;2;6;3;6;0;5;6;1;2;0;0
13:00;Lelylaan;3;1;1;12;5;5;2;2;1;1;1;1;2;1;5;2;2;1;7;6;2;0;2;3
13:15;Lelylaan;1;3;1;8;1;3;3;3;0;0;1;0;1;6;2;4;5;0;1;4;2;1;1;0
13:30;Lelylaan;1;2;0;7;5;3;1;5;1;0;2;0;2;3;3;2;5;0;0;0;0;0;1;4
13:45;Lelylaan;3;1;0;0;1;1;2;1;1;0;5;1;3;2;4;1;5;1;1;3;1;1;2;3
14:00;Lelylaan;2;0;0;4;5;3;1;5;1;1;5;3;2;0;4;3;3;1;0;3;1;2;1;2
14:15;Lelylaan;3;2;0;2;4;3;1;6;1;1;3;3;2;4;1;1;4;0;2;3;1;1;1;3
14:30;Lelylaan;4;1;0;5;2;2;2;1;2;0;3;0;2;4;4;3;1;1;1;5;0;1;1;2
14:45;Lelylaan;1;1;0;7;1;4;2;1;1;0;1;3;2;5;2;5;3;0;0;0;2;1;2;6
15:00;Lelylaan;4;1;1;6;1;0;2;0;0;1;5;2;4;5;4;4;3;1;6;2;1;1;1;6
15:15;Lelylaan;1;3;0;5;2;3;2;2;0;1;4;1;2;5;5;2;6;1;0;1;2;0;1;3
15:30;Lelylaan;2;2;0;2;0;0;1;1;1;1;1;2;5;3;3;1;0;1;3;1;2;1;1;5
15:45;Lelylaan;1;2;0;4;4;1;2;3;2;1;6;3;3;2;3;0;5;0;5;1;1;0;1;5
16:00;Lelylaan;2;5;1;18;1;8;2;7;1;2;8;10;9;5;7;6;3;1;7;7;3;3;1;14
16:15;Lelylaan;8;8;2;12;16;11;2;10;5;1;10;6;13;13;5;11;8;0;6;13;6;4;0;6
16:30;Lelylaan;10;7;1;2;2;4;6;5;0;0;1;1;11;12;11;0;9;1;7;18;5;4;4;13
16:45;Lelylaan;5;0;3;7;3;1;2;6;4;3;9;0;2;16;6;5;9;1;9;6;3;4;5;7
17:00;Lelylaan;13;4;1;3;17;12;9;0;3;1;4;8;6;10;7;10;0;2;15;13;3;2;7;10
17:15;Lelylaan;2;4;1;23;2;5;1;17;5;2;2;13;7;19;7;13;11;2;4;20;3;2;2;14
17:30;Lelylaan;0;5;1;16;13;3;2;3;4;2;19;14;17;18;5;16;13;2;10;12;5;4;1;13
17:45;Lelylaan;5;4;1;12;10;2;10;2;1;2;10;2;7;5;4;2;17;1;12;13;3;5;2;13
18:00;Lelylaan;1;1;1;17;16;5;2;1;2;1;11;5;3;7;18;0;13;2;6;13;7;6;1;12
18:15;Lelylaan;5;10;1;29;14;10;9;17;3;2;5;3;9;8;16;5;16;1;23;5;5;5;1;18
18:30;Lelylaan;8;3;2;11;4;9;5;14;3;2;10;4;2;15;5;1;6;0;7;6;2;4;5;9
18:45;Lelylaan;7;3;2;10;5;4;6;9;3;1;12;4;1;6;1;6;9;2;6;4;3;1;3;7
19:00;Lelylaan;5;4;1;8;5;2;2;8;3;0;8;5;6;8;7;2;4;0;8;1;2;0;2;3
19:15;Lelylaan;2;2;0;3;3;1;1;4;2;1;4;1;2;3;0;2;5;1;6;2;1;0;1;4
19:30;Lelylaan;3;1;0;5;6;1;1;0;0;1;1;1;4;0;4;3;5;1;1;3;0;2;2;1
19:45;Lelylaan;0;1;1;1;4;3;1;0;1;1;0;2;3;4;2;3;3;0;2;5;1;2;1;6
20:00;Lelylaan;4;2;1;0;6;1;3;6;1;0;1;0;3;4;3;4;5;1;4;0;1;2;2;4
20:15;Lelylaan;1;2;0;2;0;1;2;2;2;0;3;1;4;1;0;4;1;1;5;6;2;1;1;3
20:30;Lelylaan;0;1;1;5;1;3;2;2;0;0;4;2;4;2;4;1;4;1;4;0;1;1;0;3
20:45;Lelylaan;1;2;1;5;3;0;0;4;0;0;2;3;2;1;4;2;3;1;2;4;2;1;0;3
21:00;Lelylaan;2;2;0;3;4;2;1;2;0;1;1;1;4;1;1;2;4;1;2;3;1;1;1;1
21:15;Lelylaan;2;1;1;6;3;2;1;3;1;0;2;2;2;4;1;2;4;0;3;3;1;0;1;5
21:30;Lelylaan;1;1;1;2;3;1;0;4;1;0;4;3;0;1;1;4;0;1;2;1;1;0;1;1
21:45;Lelylaan;2;2;0;5;0;1;1;4;1;1;5;3;2;1;2;0;3;1;2;2;2;1;1;3
22:00;Lelylaan;2;0;1;3;5;1;1;1;2;0;5;2;4;0;3;2;3;1;3;5;2;1;1;3
22:15;Lelylaan;1;2;1;2;2;0;1;5;2;1;4;2;0;5;0;4;5;1;6;4;1;1;1;2
22:30;Lelylaan;3;1;0;6;2;1;0;2;0;0;4;3;2;1;2;4;4;1;5;4;0;1;1;3
22:45;Lelylaan;2;1;1;6;3;3;2;0;0;1;2;2;2;5;3;2;1;1;5;4;1;1;2;2
23:00;Lelylaan;0;1;0;1;3;0;0;3;1;0;1;0;2;3;3;2;1;0;3;3;1;1;1;1
23:15;Lelylaan;2;1;0;0;2;2;1;1;0;0;0;2;0;2;1;3;2;1;0;3;1;1;1;1
23:30;Lelylaan;0;2;1;3;1;1;0;2;1;0;1;1;2;1;1;1;0;0;3;1;0;1;0;3
23:45;Lelylaan;2;0;0;2;0;0;1;0;0;0;2;0;0;1;2;1;1;0;0;2;0;0;0;3
0:00;Muiderpoort;1;0;0;2;1;0;1;0;0;0;1;1;0;2;1;0;0;0;1;1;0;0;0;1
0:15;Muiderpoort;1;0;0;2;1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;1
0:30;Muiderpoort;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0
0:45;Muiderpoort;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
1:00;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0
1:15;Muiderpoort;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
1:30;Muiderpoort;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
1:45;Muiderpoort;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
2:00;Muiderpoort;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2:15;Muiderpoort;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1
2:30;Muiderpoort;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2:45;Muiderpoort;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
3:00;Muiderpoort;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
3:15;Muiderpoort;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1
3:30;Muiderpoort;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
3:45;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
